Data,contabil_bndu_imobiliario_br,contabil_financiamento_comercial_br,contabil_financiamento_residencial_br,credito_contratacao_contratado_pf_comercial_br,credito_contratacao_contratado_pf_fgts_br,credito_contratacao_contratado_pf_home_equity_br,credito_contratacao_contratado_pf_livre_br,credito_contratacao_contratado_pf_sfh_br,credito_contratacao_indexador_pf_ipca_br,credito_contratacao_indexador_pf_outros_br,credito_contratacao_indexador_pf_prefixado_br,credito_contratacao_indexador_pf_tr_br,credito_contratacao_ltv_pf_comercial_br,credito_contratacao_ltv_pf_fgts_br,credito_contratacao_ltv_pf_home_equity_br,credito_contratacao_ltv_pf_livre_br,credito_contratacao_ltv_pf_sfh_br,credito_contratacao_taxa_pf_comercial_br,credito_contratacao_taxa_pf_fgts_br,credito_contratacao_taxa_pf_home_equity_br,credito_contratacao_taxa_pf_livre_br,credito_contratacao_taxa_pf_sfh_br,credito_estoque_ativo_problematico_pf_comercial_br,credito_estoque_ativo_problematico_pf_fgts_br,credito_estoque_ativo_problematico_pf_home_equity_br,credito_estoque_ativo_problematico_pf_livre_br,credito_estoque_ativo_problematico_pf_sfh_br,credito_estoque_carteira_credito_pf_comercial_br,credito_estoque_carteira_credito_pf_fgts_br,credito_estoque_carteira_credito_pf_home_equity_br,credito_estoque_carteira_credito_pf_livre_br,credito_estoque_carteira_credito_pf_sfh_br,credito_estoque_inadimplencia_pf_comercial_br,credito_estoque_inadimplencia_pf_fgts_br,credito_estoque_inadimplencia_pf_home_equity_br,credito_estoque_inadimplencia_pf_livre_br,credito_estoque_inadimplencia_pf_sfh_br,credito_estoque_indexador_pf_ipca_br,credito_estoque_indexador_pf_outros_br,credito_estoque_indexador_pf_prefixado_br,credito_estoque_indexador_pf_tr_br,credito_estoque_parcela_pf_comercial_br,credito_estoque_parcela_pf_fgts_br,credito_estoque_parcela_pf_home_equity_br,credito_estoque_parcela_pf_livre_br,credito_estoque_parcela_pf_sfh_br,credito_estoque_risco_operacao_pf_a_br,credito_estoque_risco_operacao_pf_aa_br,credito_estoque_risco_operacao_pf_b_br,credito_estoque_risco_operacao_pf_c_br,credito_estoque_risco_operacao_pf_comercial_a_br,credito_estoque_risco_operacao_pf_comercial_aa_br,credito_estoque_risco_operacao_pf_comercial_b_br,credito_estoque_risco_operacao_pf_comercial_c_br,credito_estoque_risco_operacao_pf_comercial_d_mais_br,credito_estoque_risco_operacao_pf_d_mais_br,credito_estoque_risco_operacao_pf_fgts_a_br,credito_estoque_risco_operacao_pf_fgts_aa_br,credito_estoque_risco_operacao_pf_fgts_b_br,credito_estoque_risco_operacao_pf_fgts_c_br,credito_estoque_risco_operacao_pf_fgts_d_mais_br,credito_estoque_risco_operacao_pf_home_equity_a_br,credito_estoque_risco_operacao_pf_home_equity_aa_br,credito_estoque_risco_operacao_pf_home_equity_b_br,credito_estoque_risco_operacao_pf_home_equity_c_br,credito_estoque_risco_operacao_pf_home_equity_d_mais_br,credito_estoque_risco_operacao_pf_livre_a_br,credito_estoque_risco_operacao_pf_livre_aa_br,credito_estoque_risco_operacao_pf_livre_b_br,credito_estoque_risco_operacao_pf_livre_c_br,credito_estoque_risco_operacao_pf_livre_d_mais_br,credito_estoque_risco_operacao_pf_sfh_a_br,credito_estoque_risco_operacao_pf_sfh_aa_br,credito_estoque_risco_operacao_pf_sfh_b_br,credito_estoque_risco_operacao_pf_sfh_c_br,credito_estoque_risco_operacao_pf_sfh_d_mais_br,direcionamento_6100_br,direcionamento_6101_br,direcionamento_6102_br,direcionamento_6104_br,direcionamento_6107_br,direcionamento_6109_br,direcionamento_6113_br,direcionamento_6117_br,direcionamento_6119_br,direcionamento_6122_br,direcionamento_6123_br,direcionamento_6124_br,direcionamento_6139_br,direcionamento_6143_br,direcionamento_6166_br,direcionamento_6172_br,direcionamento_6178_br,direcionamento_6180_br,direcionamento_6200_br,direcionamento_6201_br,direcionamento_6202_br,direcionamento_6204_br,direcionamento_6206_br,direcionamento_6208_br,direcionamento_6209_br,direcionamento_6210_br,direcionamento_6214_br,direcionamento_6215_br,direcionamento_6216_br,direcionamento_6217_br,direcionamento_6218_br,direcionamento_6266_br,direcionamento_6280_br,direcionamento_6707_br,direcionamento_6716_br,direcionamento_6719_br,direcionamento_6720_br,direcionamento_6722_br,direcionamento_6730_br,direcionamento_6778_br,direcionamento_6800_br,direcionamento_6801_br,direcionamento_6802_br,direcionamento_6804_br,direcionamento_6805_br,direcionamento_6810_br,direcionamento_6814_br,direcionamento_6816_br,direcionamento_6817_br,direcionamento_6818_br,direcionamento_6830_br,direcionamento_6831_br,direcionamento_6838_br,direcionamento_6866_br,direcionamento_6880_br,direcionamento_aplicacao_comercial_br,direcionamento_aplicacao_imobiliario_br,direcionamento_aplicacao_residencial_br,direcionamento_aquisicao_comercial_br,direcionamento_aquisicao_imobiliario_br,direcionamento_aquisicao_residencial_br,direcionamento_construcao_comercial_br,direcionamento_construcao_imobiliario_br,direcionamento_construcao_residencial_br,direcionamento_reforma_ampliacao_comercial_br,direcionamento_reforma_ampliacao_imobiliario_br,direcionamento_reforma_ampliacao_residencial_br,fontes_cri_br,fontes_lci_br,fontes_lh_br,fontes_lig_br,fontes_sbpe_captacao_br,fontes_sbpe_saldo_br,imoveis_area_privativa_br,imoveis_area_total_br,imoveis_dormitorio_1_br,imoveis_dormitorio_2_br,imoveis_dormitorio_3_br,imoveis_dormitorio_4_mais_br,imoveis_garantia_alienacao_fiduciaria_br,imoveis_garantia_hipoteca_br,imoveis_implantacao_condominio_br,imoveis_implantacao_isolado_br,imoveis_tipo_apartamento_br,imoveis_tipo_casa_br,imoveis_valor_avaliacao_br,imoveis_valor_compra_br,indices_imobiliario_pib_br,indices_ivg_r_br,indices_mvg_r_br,indices_pib_br,indices_selic_br,credito_contratacao_contratado_mediana_pf_comercial,credito_contratacao_contratado_mediana_pf_fgts,credito_contratacao_contratado_mediana_pf_home_equity,credito_contratacao_contratado_mediana_pf_livre,credito_contratacao_contratado_mediana_pf_sfh,contratacao_pf_total
2022-09-30,,15551356613.16,925930920596.25,74535376.28,4763489396.75,491118688.38,2304116952.76,9757512061.71,109307373.46,734024632.28,181696907.65,16365743562.49,61.12,71.18,42.88,64.2,69.59,12.62,8.4,16.4,11.71,11.61,33929092.6,34027678422.4,627657359.71,1594434191.28,12548624292.78,2104666843.14,380704494549.63,14862694648.73,72168819642.55,447890366231.3,0.95,2.29,2.27,0.78,0.8,19748878191.81,18961207481.18,7166545053.35,871854411189.01,1894.54,546.4,1741.02,2519.37,1531.58,8.53,67.62,12.02,7.54,7.08,81.86,6.69,2.54,1.83,4.29,11.35,51.69,17.91,11.78,7.26,15.34,45.92,20.66,13.33,4.74,5.72,83.63,5.69,3.03,1.94,6.37,79.24,7.78,4.49,2.13,751962119467.99,10882115589.48,15675524153.86,29103445.03,0.0,702268446.17,49361665194.4,11797323575.65,3973724.82,0.0,371736087.6,0.0,1503520662.57,9157526832.32,68557922658.28,966162610.13,11854819973.25,97427050.33,68707263502.82,11740583328.88,5946655576.93,392702828.19,36899114075.86,0.0,2467682131.14,2203570022.5,2148100392.57,146706629746.06,196095231542.47,140438040530.43,94729404.69,6077512183.47,207856103.69,0.0,0.0,0.0,37305089.08,0.0,0.0,31031133903.53,10015562086.85,1863121638.83,51571872.0,0.0,0.0,746133158.6,0.0,8110642931.33,6470796362.06,0.0,6546579754.76,0.0,0.0,1272422634.15,266467102.45,37174247768.7,618514193202.64,581339945433.94,10015562086.85,830684945057.66,820669382970.81,1272422634.15,75907857475.9,74635434841.75,266467102.45,571750256.47,305283154.02,137595681805.37,196726721127.88,328544287.04,77803457119.91,5354260610.0,757710753740.0,59.93,85.26,10143.0,46762.0,16051.0,2588.0,72065.0,3479.0,41029.0,34515.0,22551.0,52993.0,226641.02,215001.24,9.54,650.08,226000.0,9794173602914.85,13.75,195650.0,124000.0,155087.98,450000.0,220000.0,17390772475.879997
2022-10-31,,15708575184.51,936670161107.9,68210649.74,4379448809.34,439174131.33,2045506232.03,9152308196.65,117286151.26,708183090.06,197166928.48,15062011849.29,60.91,71.19,42.93,64.45,70.09,12.19,8.11,16.27,11.52,11.29,35986057.32,34595228247.79,650148005.49,1642954101.77,12921613311.97,2140808853.29,383710638941.43,15102818903.19,73516841962.17,453527812374.3,1.09,2.38,2.36,0.82,0.86,19609193501.98,19443972880.92,7244533380.81,881701221270.67,1897.48,546.51,1748.14,2536.43,1538.44,8.59,67.52,12.21,7.43,6.81,82.2,6.68,2.3,2.01,4.25,11.45,51.37,18.3,11.68,7.2,15.67,45.93,20.01,13.62,4.76,5.67,83.6,5.81,2.98,1.94,6.41,79.24,7.86,4.37,2.12,753917002069.48,11262204476.81,15478593536.54,27414826.16,0.0,707204338.05,49740355046.2,11842425870.35,4002945.7,0.0,763925028.03,0.0,1494547090.78,9109297658.29,68795447344.23,945078459.6,11425492317.23,103470292.4,69587804958.78,12200261972.58,6068341672.75,394423374.11,37448117460.19,0.0,2531290158.1,2208769156.13,2056172309.24,153530565147.73,196242401278.34,142983811340.18,96947823.84,6228866589.13,205302028.7,0.0,0.0,0.0,36666478.15,0.0,0.0,29921016520.98,10051489148.82,1900056054.57,41316206.21,0.0,0.0,756147669.96,0.0,8295571600.13,6521944643.2,0.0,6594603770.37,0.0,0.0,1290480288.35,264398981.32,35965325919.1,612017216634.03,576051890714.93,10051489148.82,833556296177.08,823504807028.26,1290480288.35,76314794221.71,75024313933.36,264398981.32,573171302.42,308772321.1,139221397300.46,206082304096.27,332512196.34,81303779307.31,457973510.0,753069361610.0,60.21,85.6,10069.0,41166.0,14541.0,2233.0,64708.0,3301.0,35932.0,32077.0,20935.0,47074.0,230000.0,220000.0,9.55,650.61,224000.0,9901350130865.959,13.75,170000.0,124637.9,150000.0,299600.0,220000.0,16084648019.09
2022-11-30,,15996696371.75,947175681778.59,75357643.67,4472703053.27,421493910.94,2182186288.58,8663919180.34,104105290.02,814240009.36,206595189.25,14690719588.17,62.79,71.16,43.48,64.53,69.89,12.2,8.18,16.24,11.46,11.34,32737629.42,34923119505.08,668028142.65,1662325033.47,13259853871.67,2180414709.03,386765548283.75,15316925653.75,74957500881.88,458629002215.09,1.12,2.45,2.47,0.84,0.92,19474430859.28,19972575842.12,7323179887.52,891079205154.58,1897.12,547.9,1759.18,2556.94,1546.02,8.77,68.33,11.99,7.06,7.24,82.26,6.19,2.39,1.92,3.85,11.51,53.0,18.11,11.04,6.35,16.79,46.27,18.93,13.48,4.53,5.87,83.76,5.68,2.86,1.82,6.66,79.41,7.67,4.2,2.06,761099004521.29,11622671324.76,14671997499.41,26140237.52,0.0,720147388.19,49525487957.73,11923668768.21,4030032.67,0.0,3280642459.81,0.0,1485535734.17,8965459068.75,69864804862.62,937256880.22,10990824606.96,109017112.67,70731453139.17,9502291273.49,6021323835.83,399554363.48,38162549772.75,0.0,2619000926.69,2131016361.99,2041118096.32,169557139997.79,195199884203.55,146924891311.64,97806582.28,6495377413.93,204807392.63,0.0,0.0,0.0,35962281.56,0.0,0.0,28805802378.51,10156505462.71,1919913025.12,51781608.36,0.0,0.0,726786407.88,0.0,8388465377.95,6518476094.73,0.0,6587146231.17,0.0,0.0,1304595122.7,262319659.04,34871946141.25,595983883964.99,561111937823.74,10156505462.71,841986963123.17,831830457660.46,1304595122.7,77664777399.25,76360182276.55,262319659.04,576144164.34,313824505.3,142362065432.27,226054973564.68,368560095.06,84985426890.06,7896775620.0,753405101400.0,60.32,85.74,10583.0,39635.0,13059.0,2468.0,62701.0,3044.0,34324.0,31421.0,20470.0,45275.0,236100.0,224000.0,9.56,651.2,230000.0,9993633783621.102,13.75,192484.79,126568.65,152811.31,400000.0,225000.0,15815660076.8
2022-12-31,,15972784655.61,957858142908.43,77449043.5,6116907773.85,391261868.27,1604045385.22,7279693697.5,94715524.47,697302557.56,190633049.88,14486706636.43,60.53,71.04,42.33,63.63,70.04,12.63,8.75,16.94,11.97,11.84,33994487.87,35085890201.06,740440587.37,1720360340.6,13567626597.39,2226629382.69,390974834795.67,15492323244.11,76025961546.57,462850949697.82,1.11,2.25,2.47,0.86,0.88,19549102477.21,20428406931.42,7385894094.79,900207295163.44,1908.76,554.15,1776.71,2565.54,1554.83,8.72,68.84,11.97,6.8,7.31,82.79,6.04,2.08,1.78,3.67,11.65,53.24,18.25,10.9,5.96,14.97,46.69,17.87,13.46,7.01,5.74,84.29,5.62,2.59,1.76,6.52,80.16,7.54,3.83,1.95,768360341083.0,12145131803.37,13914488463.83,24962987.14,0.0,730463036.54,49563163264.28,11931260302.29,4065492.31,0.0,351241776.4,0.0,1494732908.94,8878374731.37,70903236405.44,928430558.22,10565126931.16,115619027.64,71573782585.48,13198750310.87,7486578705.24,417237169.28,38782611336.1,0.0,2668648824.89,2153404253.35,2073182040.87,184608894718.83,194465627950.95,151785952262.54,98805058.93,6743922892.08,204770941.66,0.0,0.0,0.0,35274467.18,0.0,0.0,27694486032.5,11251702898.21,749554013.23,45938215.39,0.0,0.0,737830839.8,0.0,8538141933.94,6494225111.99,0.0,6562203778.39,0.0,0.0,1317054865.64,260403673.37,33551532803.42,592956933009.38,559405400205.96,11251702898.21,851185826566.69,839934123668.48,1317054865.64,78964214163.16,77647159297.52,260403673.37,580793642.67,320389969.3,149503759190.88,238693856866.41,419768445.74,88571039427.48,1660647540.0,763815066690.0,58.03,82.38,11008.0,45685.0,13450.0,2134.0,69100.0,3177.0,38093.0,34184.0,22683.0,49594.0,216700.0,209000.0,9.58,651.86,225000.0,10079676679176.0,13.75,188575.0,127999.37,150000.0,541507.5,225900.0,15469357768.34
2023-01-31,,16176100104.32,965482509187.1,81258362.84,3927320056.1,353644867.23,1737360065.24,7917828505.77,104009009.15,629009488.89,140636331.05,13143757028.09,60.94,71.23,42.97,62.97,69.49,13.08,8.74,17.71,12.11,11.89,35357811.84,36228078414.69,781734509.48,1791286710.36,14220875438.14,2270384167.88,393210083531.0,15661224190.66,77088601002.19,467050336435.83,1.17,2.47,2.57,0.91,1.0,19487657413.73,20855344251.93,7401111178.28,907536516483.62,1917.82,555.81,1783.0,2600.03,1563.06,8.95,69.0,11.81,6.64,7.37,82.47,5.74,2.23,2.19,3.6,12.09,53.28,18.18,10.68,5.77,15.1,46.91,17.27,13.21,7.5,5.83,84.43,5.44,2.53,1.77,6.62,80.36,7.35,3.71,1.96,774016602970.11,12350545183.7,13672616186.12,23697758.67,0.0,719260609.12,49875165644.92,11936567154.49,4101763.61,0.0,344431833.14,0.0,1462875401.07,8778252606.83,71741761493.87,919427186.17,10136303180.8,121460390.8,72451042885.0,13132011761.85,7933206987.15,412180581.11,39384835005.27,0.0,2707504107.88,2107922584.84,1980407324.66,194612728020.79,193766191537.54,155000719247.77,99702893.73,6920324942.3,204208995.35,0.0,0.0,0.0,34806825.44,0.0,0.0,26578604020.77,11491855088.95,634304217.31,45960938.83,0.0,0.0,746143476.84,0.0,9022275944.39,6496214028.98,0.0,6563466871.14,0.0,0.0,1341842130.21,268917709.29,32117797654.53,587325492177.93,555207694523.4,11491855088.95,857959500944.06,846467645855.11,1341842130.21,80003928566.38,78662086436.17,268917709.29,594587095.44,325669386.15,146949612066.92,248385658708.43,604349281.28,90985687724.96,3702968350.0,742330202670.0,61.5,86.75,9148.0,35817.0,12884.0,2213.0,56900.0,3162.0,31161.0,28901.0,19036.0,41026.0,244000.0,231000.0,9.58,652.6,230000.0,10167780009235.3,13.75,207000.0,127600.0,146995.94,550000.0,229549.49,14017411857.18
2023-02-28,,16304742767.7,973153840873.01,57896249.48,4270564706.4,291580487.07,1519225630.77,6849458104.24,107696210.98,355985426.66,135841728.03,12389201812.29,63.66,71.41,43.29,62.56,69.8,12.18,7.52,17.78,10.96,10.72,35169426.19,37382623240.44,789598425.28,1855601788.26,14796049591.87,2292429622.56,395891577953.41,15740078283.29,77958964843.1,470445832518.24,1.12,2.71,2.59,1.0,1.08,19564604549.83,21013945799.75,7433869348.08,914316463522.94,1922.1,550.61,1774.74,2595.59,1557.85,8.89,68.94,11.84,6.69,6.73,82.84,5.95,2.32,2.16,3.64,12.02,53.11,18.26,10.84,5.77,15.08,46.49,17.42,13.13,7.88,5.72,84.44,5.36,2.65,1.82,6.58,80.38,7.35,3.67,2.02,779059275432.55,12742046455.67,13116893183.47,22459056.3,0.0,706943691.25,50118160235.73,11552384531.96,4134089.51,0.0,337270346.59,0.0,1454180195.44,8690453680.56,72399937746.66,911603436.82,9713330618.21,125508448.51,73186117962.59,13442454338.85,8160048857.34,414717521.42,39900025656.2,0.0,2817358109.14,2091547798.65,1935831435.68,204132139405.33,193225146647.51,158183942581.13,100659342.22,7115942464.74,203827724.58,0.0,0.0,0.0,34135795.67,0.0,0.0,25470800897.97,11545048860.89,625440976.35,52981618.1,0.0,0.0,763698499.14,0.0,8899027634.11,6484802298.27,0.0,6551447490.32,0.0,0.0,1413213779.55,266538699.59,31271205093.86,581305566571.55,550034361477.69,11545048860.89,863790442256.03,852245393395.14,1413213779.55,80929093990.95,79515880211.4,266538699.59,595874872.68,329336173.09,147917429417.62,259435343882.72,599258984.08,93199151754.78,4199688450.0,739139471280.0,60.32,85.79,7088.0,32450.0,10984.0,1739.0,49754.0,2507.0,28421.0,23840.0,15516.0,36745.0,240000.0,230000.0,9.58,653.42,230000.0,10246006568167.5,13.75,231750.0,130866.52,150000.0,500000.0,234383.41,12988725177.96
2023-03-31,,17144276809.45,985445842247.62,108131464.76,5058299984.19,476202363.62,2379673459.41,10052799480.04,324868817.82,479755792.43,204557743.04,17065924398.73,66.88,71.8,42.76,61.15,69.5,13.9,9.08,18.14,12.73,12.23,35144241.67,37469715050.98,744548300.81,1819242565.53,14892984269.93,2362093138.19,399387491887.09,15980946826.12,79535194929.2,476531960730.28,1.07,2.64,2.36,0.89,1.02,19753514675.04,21312343139.45,7523978792.09,925207850904.3,1937.52,562.34,1796.22,2644.79,1577.12,8.71,69.12,11.86,6.75,6.78,82.94,6.2,2.27,1.82,3.56,12.0,52.83,18.34,11.09,5.74,17.98,43.39,16.66,16.28,5.7,5.21,85.33,5.28,2.42,1.76,6.23,80.87,7.39,3.54,1.97,785055046364.09,13341029162.27,12786554435.41,21204340.07,0.0,695014233.64,50419139512.23,11311632749.57,4169984.44,0.0,330816012.22,0.0,1447109973.84,8588505781.78,73173788738.62,902644520.5,9288546629.3,131933256.57,74475821969.89,14010779357.57,8446487046.69,414150289.2,40696363554.96,0.0,2932063125.85,2061695893.35,1928012222.61,218391607368.72,194024364213.01,160005134245.31,101891267.64,7388519441.67,203735223.42,0.0,0.0,0.0,33475854.58,0.0,0.0,24363210328.7,12295770370.25,591687570.31,55669916.83,0.0,0.0,781113079.58,0.0,9556092682.3,6509658806.36,0.0,6639318708.37,0.0,0.0,1479642219.25,264349174.67,30371534024.72,573385644280.14,543014110255.42,12295770370.25,871826638704.23,859530868333.98,1479642219.25,82041950399.54,80562308180.29,264349174.67,600017654.66,335668479.99,150436542302.97,275533657076.32,842265398.38,95317432211.82,4822808550.0,737677102140.0,62.05,87.08,9947.0,48112.0,18721.0,3046.0,76768.0,3058.0,43440.0,36386.0,23766.0,56060.0,250000.0,243000.0,9.62,654.32,245000.0,10342854282367.5,13.75,210000.0,132000.0,150000.0,542144.25,240000.0,18075106752.02
2023-04-30,,17334562528.35,995077550964.88,75521013.84,5491689263.91,362983289.78,1850832076.61,7307099792.36,133696750.8,276182881.58,182759873.49,14495485930.63,66.27,72.43,43.1,62.56,68.7,12.51,7.57,18.29,11.44,11.0,36098372.44,37723415807.07,791896014.75,1853929112.29,15339049254.64,2409044888.2,402978884481.73,16138587846.51,80713872882.0,480468705446.5,1.12,2.96,2.53,0.94,1.16,19874100127.41,21358861543.67,7596103820.75,933880030053.11,1944.25,557.92,1797.17,2652.84,1578.72,8.99,69.0,11.63,6.86,7.48,82.68,5.96,2.16,1.72,3.52,12.21,52.87,18.05,11.25,5.63,18.98,42.78,16.2,16.13,5.91,5.66,84.98,5.09,2.55,1.72,6.51,80.66,7.23,3.62,1.98,788682287389.45,13843487208.68,12179486232.19,19970048.77,0.0,681302416.42,50670166037.56,11356316116.02,4204471.5,0.0,323598311.53,0.0,1446857132.54,8526714013.76,73748106678.31,894671457.96,8865291905.1,137141976.76,75560255634.45,14375037462.35,8794166797.65,415139326.17,41222269395.63,0.0,3080736709.11,2063321034.39,1731627632.4,225550844034.31,195415108856.38,161299955897.96,102958049.15,7591109312.08,203906648.16,0.0,0.0,0.0,32856745.5,0.0,0.0,23241335781.73,12396809474.82,580399536.81,81600022.08,0.0,0.0,810806226.36,0.0,9986988912.7,6498472355.15,0.0,6624929228.32,0.0,0.0,1559598797.26,262050893.1,29039211947.13,568977064570.41,539937852623.28,12396809474.82,876639352498.72,864242543023.9,1559598797.26,82898814787.65,81339215990.39,262050893.1,603099518.02,341048624.92,151744832198.78,284425992521.56,1011370138.62,97786172763.84,5864446780.0,737381942100.0,59.8,82.09,6279.0,34558.0,11317.0,1697.0,51560.0,2291.0,28482.0,25369.0,16971.0,36880.0,230500.0,219000.0,9.64,655.29,240000.0,10414472512235.6,13.75,189000.0,134975.49,150000.0,480000.0,240000.0,15088125436.5
2023-05-31,,17458412914.16,1004944141015.05,75745831.58,5844565381.83,444205018.01,1903381445.69,7386782669.57,177117005.8,260688375.2,199975086.17,15016899879.51,61.63,72.68,42.47,63.34,68.91,14.07,8.94,18.47,13.11,12.73,34853961.54,38136851568.5,818576361.43,1890133579.75,15740619936.11,2450404483.94,406722427456.12,16369912293.31,82241505166.18,483806763006.54,1.04,2.98,2.53,0.92,1.19,19941367554.83,21419270361.6,7669331873.32,942561042616.34,1959.11,567.13,1817.94,2687.12,1593.33,8.76,69.0,11.85,6.87,6.71,83.34,5.9,2.3,1.75,3.52,12.02,52.57,18.37,11.4,5.65,18.46,43.19,16.27,16.05,6.03,5.16,85.76,4.93,2.48,1.66,6.32,80.76,7.43,3.51,1.98,791893762572.76,14413754350.79,12042063429.37,18794948.11,0.0,669984739.57,50903575311.68,11427710831.37,4240653.87,0.0,316663505.24,0.0,1424653771.83,8411365288.9,74360911055.1,886560655.92,8437494587.04,143804780.2,76562247783.74,14795781164.7,8950150924.93,415510043.78,41780824292.23,0.0,3258317883.27,1985893947.57,2004703762.31,230713578769.43,198409595918.14,162588969156.29,104175745.2,8273777059.34,201228876.79,0.0,0.0,0.0,32418591.18,0.0,0.0,22134156280.42,12479878012.68,595398675.93,98346128.47,0.0,0.0,857355046.38,0.0,11487345776.87,6489412493.98,0.0,6612056517.38,0.0,0.0,1569379183.55,259861187.36,26597254170.14,563721976266.39,537124722096.25,12479878012.68,880935888369.18,868456010356.5,1569379183.55,84204067297.99,82634688114.44,259861187.36,604894844.35,345033656.99,151231091780.35,291468583619.08,1003530261.73,99407879001.55,4395909260.0,731277890620.0,62.47,85.0,6215.0,33904.0,12888.0,2003.0,52600.0,2410.0,28303.0,26707.0,18707.0,36303.0,245000.0,233700.0,9.68,656.33,237000.0,10476036030412.8,13.75,200000.0,136000.0,155152.47,464115.84,235000.0,15654680346.68
2023-06-30,,17730098293.34,1015607357355.15,68427196.71,6094474183.28,422037582.95,1858866562.23,7304130475.25,168236211.33,259348990.63,175636345.19,15144714453.27,63.28,72.88,42.56,62.83,68.65,13.92,8.69,18.03,12.83,12.43,34053292.64,37521885355.4,816649877.4,1911525441.3,15723960861.47,2480489946.61,411028062831.48,16542034960.1,82938349615.82,487102462472.32,0.96,2.76,2.4,0.86,1.13,19979364419.47,21468406676.33,7713773211.33,950929855519.2,1974.88,569.23,1830.15,2696.75,1596.98,8.93,68.99,11.79,6.77,6.67,83.79,5.87,2.07,1.6,3.52,12.62,52.3,18.31,11.2,5.57,17.55,43.47,16.89,15.95,6.14,4.93,86.1,4.81,2.48,1.7,6.23,80.95,7.33,3.47,2.02,795152584592.81,15331697423.5,11462893497.67,17643521.27,0.0,657457713.25,51192648920.61,11407217772.97,4280296.74,0.0,309598830.35,0.0,1416257802.73,8320477833.29,74899439658.03,878846838.06,8013552191.23,149020661.79,77622505024.51,15432413672.7,9271958829.64,413759143.86,42342453560.95,0.0,3452269227.75,1956855211.33,1824208515.26,238559392526.06,200441682304.21,163948807861.31,105149923.61,8039774517.81,200403064.08,0.0,0.0,0.0,31937618.16,0.0,0.0,21026566465.98,12584281389.95,589456189.29,127949466.8,0.0,0.0,894624495.32,0.0,11000677851.54,6735812598.94,0.0,6857648568.89,0.0,0.0,1619579248.34,257611679.96,26189289435.89,558636860451.67,532447571015.78,12584281389.95,885359371007.27,872775089617.32,1619579248.34,84558793424.18,82939214175.84,257611679.96,607035405.83,349423725.87,154503504135.83,300202719959.16,962107955.05,101368372775.25,7043411640.0,738470123570.0,69.41,93.36,4430.0,18267.0,8947.0,1544.0,30569.0,2619.0,16362.0,16826.0,12200.0,20988.0,293000.0,275000.0,9.73,657.45,232100.0,10526477733643.5,13.75,193321.04,136000.0,153537.88,500000.0,238097.33,15747936000.42
2023-07-31,,17989936203.39,1025425968613.72,71393147.32,5392262518.57,437491708.1,1929550332.0,7885741285.46,181310733.88,275628310.48,191129461.11,15068370485.98,64.47,72.37,43.07,63.04,67.8,13.73,8.48,18.03,12.65,12.19,33544914.11,37876388144.78,839760333.18,1955585086.95,16114870047.57,2513863986.82,414642295191.85,16780197082.92,84121786559.03,491306573030.89,0.93,2.86,2.42,0.9,1.2,19961768777.49,21564872039.64,7767622766.35,960070452268.03,1984.64,570.67,1847.82,2708.91,1604.87,9.0,68.93,11.92,6.67,6.71,83.74,6.17,1.98,1.39,3.48,12.56,52.49,18.37,11.07,5.51,17.58,43.54,16.78,15.92,6.17,5.07,86.01,4.99,2.3,1.64,6.39,80.67,7.53,3.41,1.99,798632419530.02,15925202780.42,10930329530.89,16557992.55,0.0,643795799.06,51475011958.98,11475798267.79,4320023.73,0.0,302682940.01,0.0,1405589625.43,8282202045.87,75427217745.9,871544297.08,7590783715.75,154357816.91,78611476534.78,15711132614.18,9636665367.57,418377211.17,42886360831.89,0.0,3594133265.75,1581768766.3,1639181868.61,249225098323.67,203080212256.31,164897575992.82,105892504.32,8260439643.3,200214957.96,0.0,0.0,0.0,31251368.69,0.0,0.0,19919182992.82,12744755695.66,627189142.31,119043906.96,0.0,0.0,918183596.49,0.0,11252289557.26,6738067004.87,0.0,6840261104.97,0.0,0.0,1636726842.5,255463220.03,25039198570.92,549524255008.46,524485056437.54,12744755695.66,889988651760.46,877243896064.8,1636726842.5,85324384231.7,83687657389.2,255463220.03,610035994.9,354572774.87,157459835453.91,312803800511.3,870010269.01,102788642510.96,1641417630.0,739459308530.0,69.46,100.24,4032.0,16785.0,9134.0,1458.0,29062.0,2347.0,16632.0,14777.0,9295.0,22114.0,320000.0,300000.0,9.78,658.63,235000.0,10569284469698.0,13.75,195000.0,137600.0,155229.07,500000.0,240000.0,15716438991.45
